code,name,board,issue_price,latest,first_close,apply_date,list_date,issue_pe,industry_pe,first_close_gt_latest,latest_vs_first_close_pct,first_close_vs_issue_pct,latest_vs_issue_pct,list_year
300736,百邦科技,非科创板,19.18,29.38,27.62,2017-12-28,2018-01-09,22.99,48.33,False,6.372194062273717,44.00417101147029,53.18039624608968,2018
603161,科华控股,非科创板,16.75,14.12,24.12,2017-12-26,2018-01-05,22.98,20.23,True,-41.45936981757878,44.000000000000014,-15.701492537313433,2018
300664,鹏鹞环保,非科创板,8.88,4.4,12.79,2017-12-26,2018-01-05,22.98,43.46,True,-65.59812353401094,44.03153153153152,-50.45045045045045,2018
002923,润都股份,非科创板,17.01,10.61,24.49,2017-12-26,2018-01-05,22.82,40.22,True,-56.67619436504696,43.97413286302172,-37.62492651381542,2018
603080,新疆火炬,非科创板,13.6,19.29,19.58,2017-12-21,2018-01-03,22.99,24.87,True,-1.4811031664964225,43.970588235294116,41.83823529411765,2018
603329,上海雅仕,非科创板,10.54,9.33,15.18,2017-12-20,2017-12-29,22.99,26.82,True,-38.537549407114625,44.022770398481995,-11.480075901328268,2017
002922,伊戈尔,非科创板,12.41,29.6,17.87,2017-12-20,2017-12-29,22.87,31.39,False,65.64073866815892,43.996776792908946,138.51732473811444,2017
603655,朗博科技,非科创板,6.46,29.9,9.3,2017-12-19,2017-12-29,22.96,36.77,False,221.50537634408602,43.96284829721364,362.8482972136223,2017
300735,光弘科技,非科创板,9.99,21.6,14.39,2017-12-19,2017-12-29,22.98,52.28,False,50.104239054899246,44.04404404404405,116.21621621621622,2017
002921,联诚精密,非科创板,11.55,28.56,16.63,2017-12-15,2017-12-27,22.99,46.4,False,71.73782321106434,43.982683982683966,147.27272727272725,2017
300684,中石科技,非科创板,8.0,58.0,11.52,2017-12-14,2017-12-27,22.98,42.32,False,403.47222222222223,43.99999999999999,625.0,2017
002920,德赛西威,非科创板,20.42,81.09,29.4,2017-12-14,2017-12-26,19.78,19.79,False,175.81632653061226,43.97649363369245,297.1106758080313,2017
603283,赛腾股份,非科创板,6.9,72.86,9.94,2017-12-13,2017-12-25,22.98,62.15,False,632.9979879275654,44.057971014492736,955.9420289855072,2017
002919,名臣健康,非科创板,12.56,19.99,18.09,2017-12-07,2017-12-18,22.99,42.96,False,10.50304035378662,44.02866242038217,59.15605095541399,2017
002918,蒙娜丽莎,非科创板,31.29,10.14,45.06,2017-12-07,2017-12-19,22.99,38.28,True,-77.49667110519307,44.00767018216685,-67.5934803451582,2017
603477,巨星农牧,非科创板,5.58,14.95,8.04,2017-12-06,2017-12-18,22.98,40.09,False,85.94527363184082,44.08602150537633,167.92114695340499,2017
600025,华能水电,非科创板,2.17,9.13,3.12,2017-12-05,2017-12-15,76.86,18.59,False,192.62820512820517,43.77880184331797,320.7373271889401,2017
603890,春秋电子,非科创板,23.72,24.03,34.16,2017-11-30,2017-12-12,22.98,54.33,True,-29.65456674473067,44.01349072512646,1.3069139966273235,2017
300732,设研院,非科创板,41.42,5.72,59.64,2017-11-30,2017-12-12,22.99,75.81,True,-90.40912139503689,43.98841139546113,-86.19024625784645,2017
002916,深南电路,非科创板,19.3,423.1,27.79,2017-11-30,2017-12-13,22.99,54.33,False,1422.4901043540842,43.98963730569947,2092.2279792746112,2017
300731,科创新源,非科创板,13.24,53.28,19.07,2017-11-29,2017-12-08,22.98,38.8,False,179.39171473518613,44.0332326283988,302.416918429003,2017
002917,金奥博,非科创板,11.64,10.94,16.76,2017-11-29,2017-12-08,22.98,43.59,True,-34.7255369928401,43.986254295532646,-6.013745704467366,2017
300730,科创信息,非科创板,8.36,13.63,12.04,2017-11-23,2017-12-05,22.98,52.36,False,13.2059800664452,44.01913875598087,63.03827751196174,2017
002915,中欣氟材,非科创板,6.43,23.54,9.26,2017-11-23,2017-12-05,22.96,43.86,False,154.21166306695463,44.01244167962675,266.0964230171073,2017
603917,合力科技,非科创板,14.22,12.9,20.48,2017-11-22,2017-12-04,22.99,64.95,True,-37.01171875,44.0225035161744,-9.282700421940927,2017
300729,乐歌股份,非科创板,16.06,9.83,23.13,2017-11-22,2017-12-01,22.99,48.15,True,-57.501080847384344,44.02241594022416,-38.7920298879203,2017
002913,奥士康,非科创板,30.38,58.02,43.75,2017-11-22,2017-12-01,22.99,54.03,False,32.61714285714285,44.009216589861765,90.98090849242924,2017
603848,好太太,非科创板,7.89,13.83,11.36,2017-11-21,2017-12-01,22.98,49.41,False,21.742957746478876,43.979721166032945,75.2851711026616,2017
603711,香飘飘,非科创板,14.18,11.63,20.42,2017-11-21,2017-11-30,22.99,43.74,True,-43.04603330068561,44.005641748942196,-17.98307475317348,2017
603809,豪能股份,非科创板,22.39,9.11,32.24,2017-11-16,2017-11-28,22.99,20.64,True,-71.74317617866005,43.99285395265744,-59.312192943278255,2017
603685,晨丰科技,非科创板,21.04,27.73,30.3,2017-11-15,2017-11-27,22.99,32.02,True,-8.481848184818485,44.011406844106475,31.796577946768068,2017
300727,润禾材料,非科创板,8.34,38.68,12.01,2017-11-15,2017-11-27,22.98,44.0,False,222.06494587843463,44.004796163069535,363.78896882494007,2017
300726,宏达电子,非科创板,11.16,82.02,16.07,2017-11-10,2017-11-21,22.98,53.02,False,410.39203484754194,43.99641577060931,634.9462365591397,2017
603661,恒林股份,非科创板,56.88,39.68,81.91,2017-11-09,2017-11-21,22.98,47.59,True,-51.556586497375164,44.00492264416314,-30.239099859353026,2017
002912,中新赛克,非科创板,30.22,18.58,43.52,2017-11-09,2017-11-21,22.99,53.25,True,-57.30698529411765,44.01058901389809,-38.5175380542687,2017
002911,佛燃能源,非科创板,13.94,10.09,20.07,2017-11-09,2017-11-22,22.85,25.41,True,-49.7259591429995,43.97417503586802,-27.618364418938302,2017
603365,水星家纺,非科创板,16.0,16.61,23.04,2017-11-08,2017-11-20,22.98,32.59,True,-27.907986111111114,43.99999999999999,3.8124999999999964,2017
601019,山东出版,非科创板,10.16,6.64,14.63,2017-11-08,2017-11-22,22.99,26.06,True,-54.613807245386205,43.99606299212599,-34.645669291338585,2017
603970,中农立华,非科创板,12.47,10.12,17.96,2017-11-07,2017-11-16,22.98,30.82,True,-43.652561247216035,44.02566158781074,-18.845228548516445,2017
600933,爱柯迪,非科创板,11.01,14.61,15.85,2017-11-07,2017-11-17,20.79,20.79,True,-7.8233438485804445,43.960036330608546,32.6975476839237,2017
300723,一品红,非科创板,17.05,39.68,24.55,2017-11-07,2017-11-16,22.99,41.07,False,61.62932790224032,43.98826979472141,132.72727272727272,2017
603605,珀莱雅,非科创板,15.34,58.91,22.09,2017-11-03,2017-11-15,22.99,44.39,False,166.68175645088272,44.002607561929594,284.0286831812255,2017
300721,怡达股份,非科创板,16.71,35.7,24.06,2017-11-02,2017-11-15,22.99,44.48,False,48.379052369077336,43.98563734290841,113.64452423698386,2017
002864,盘龙药业,非科创板,10.03,27.0,14.44,2017-11-02,2017-11-16,22.98,40.99,False,86.98060941828257,43.96809571286142,169.19242273180458,2017
603278,大业股份,非科创板,15.31,11.01,22.05,2017-11-01,2017-11-13,22.95,49.84,True,-50.06802721088436,44.02351404310907,-28.08621815806662,2017
603076,乐惠国际,非科创板,19.71,21.85,28.38,2017-11-01,2017-11-13,22.99,64.91,True,-23.009161381254394,43.98782343987821,10.857432775241005,2017
300725,药石科技,非科创板,11.32,36.79,16.3,2017-11-01,2017-11-10,22.99,44.48,False,125.70552147239265,43.99293286219081,225.0,2017
603916,苏博特,非科创板,9.02,13.75,12.99,2017-10-31,2017-11-10,22.98,44.49,False,5.850654349499607,44.01330376940133,52.4390243902439,2017
603083,剑桥科技,非科创板,15.05,218.43,21.67,2017-10-31,2017-11-10,22.99,52.2,False,907.9833871712044,43.986710963455145,1351.362126245847,2017
300722,新余国科,非科创板,8.99,22.01,12.95,2017-10-31,2017-11-10,22.99,35.06,False,69.96138996138998,44.04894327030031,144.82758620689657,2017
300719,安达维尔,非科创板,12.19,11.67,17.55,2017-10-27,2017-11-09,22.99,49.68,True,-33.504273504273506,43.97046759639049,-4.265791632485638,2017
300716,*ST泉为,非科创板,12.14,22.61,17.48,2017-10-27,2017-11-09,22.98,39.01,False,29.34782608695652,43.98682042833608,86.24382207578252,2017
600903,贵州燃气,非科创板,2.21,6.89,3.18,2017-10-26,2017-11-07,22.88,25.6,False,116.66666666666666,43.89140271493213,211.76470588235296,2017
300720,海川智能,非科创板,11.74,115.74,16.91,2017-10-26,2017-11-06,22.84,50.08,False,584.4470727380248,44.037478705281096,885.8603066439523,2017
300717,华信新材,非科创板,14.24,22.6,20.51,2017-10-26,2017-11-06,22.99,39.01,False,10.190151145782544,44.0308988764045,58.70786516853934,2017
603856,东宏股份,非科创板,10.89,13.51,15.68,2017-10-25,2017-11-06,22.98,39.07,True,-13.83928571428571,43.985307621671254,24.05876951331496,2017
603507,振江股份,非科创板,26.25,32.54,37.8,2017-10-25,2017-11-06,22.99,49.69,True,-13.915343915343914,43.99999999999999,23.961904761904762,2017
300718,长盛轴承,非科创板,18.56,64.36,26.73,2017-10-25,2017-11-06,22.99,44.27,False,140.77815188926303,44.01939655172416,246.76724137931038,2017
603659,璞泰来,非科创板,16.53,28.15,23.8,2017-10-24,2017-11-03,22.99,31.47,False,18.27731092436973,43.9806412583182,70.2964307320024,2017
603937,丽岛新材,非科创板,9.59,14.44,13.81,2017-10-23,2017-11-02,22.98,49.84,False,4.561911658218665,44.00417101147029,50.57351407716371,2017
603912,佳力图,非科创板,8.64,7.58,12.44,2017-10-20,2017-11-01,22.99,64.21,True,-39.067524115755624,43.98148148148147,-12.268518518518523,2017
300711,广哈通信,非科创板,8.35,16.0,12.02,2017-10-20,2017-11-01,22.99,51.52,False,33.11148086522464,43.95209580838324,91.61676646706587,2017
603289,泰瑞机器,非科创板,7.83,8.15,11.28,2017-10-19,2017-10-31,22.98,64.17,True,-27.748226950354603,44.06130268199233,4.0868454661558085,2017
300713,英可瑞,非科创板,40.29,12.67,58.02,2017-10-19,2017-11-01,21.95,31.37,True,-78.16270251637367,44.005956813104994,-68.5529908165798,2017
300712,永福股份,非科创板,11.82,21.68,17.02,2017-10-19,2017-10-31,22.98,72.9,False,27.379553466509996,43.993231810490684,83.41793570219966,2017
603260,合盛硅业,非科创板,19.52,48.97,28.11,2017-10-18,2017-10-30,22.99,44.83,False,74.20846673781571,44.0061475409836,150.87090163934425,2017
002910,庄园牧场,非科创板,7.46,11.33,10.74,2017-10-18,2017-10-31,22.94,37.75,False,5.493482309124764,43.96782841823057,51.87667560321716,2017
603607,京华激光,非科创板,16.04,26.6,23.1,2017-10-13,2017-10-25,22.93,43.75,False,15.15151515151516,44.01496259351623,65.8354114713217,2017
002909,集泰股份,非科创板,7.47,4.99,10.76,2017-10-13,2017-10-26,22.97,44.93,True,-53.62453531598512,44.04283801874163,-33.19946452476572,2017
601108,财通证券,非科创板,11.38,8.93,16.39,2017-10-12,2017-10-24,22.98,26.38,True,-45.51555826723612,44.024604569420035,-21.52899824253076,2017
300715,凯伦股份,非科创板,12.5,16.58,18.0,2017-10-12,2017-10-26,22.98,38.14,True,-7.888888888888901,43.99999999999999,32.63999999999998,2017
603922,ST金鸿顺,非科创板,17.54,12.86,25.26,2017-10-11,2017-10-23,22.98,19.23,True,-49.08946951702296,44.01368301026227,-26.68187001140251,2017
002907,华森制药,非科创板,4.53,14.09,6.52,2017-10-11,2017-10-20,22.96,38.87,False,116.10429447852763,43.92935982339954,211.03752759381896,2017
603683,晶华新材,非科创板,9.34,28.81,13.45,2017-10-10,2017-10-20,22.99,44.62,False,114.20074349442379,44.00428265524625,208.45824411134905,2017
603466,风语筑,非科创板,16.56,10.57,23.85,2017-10-10,2017-10-20,22.98,47.21,True,-55.68134171907757,44.02173913043481,-36.17149758454106,2017
002908,德生科技,非科创板,7.58,6.55,10.92,2017-10-10,2017-10-20,22.98,55.01,True,-40.01831501831502,44.06332453825856,-13.58839050131927,2017
603396,金辰股份,非科创板,19.47,26.47,28.04,2017-09-29,2017-10-18,22.99,62.9,True,-5.5991440798858765,44.01643554185928,35.95274781715461,2017
300710,万隆光电,非科创板,14.75,31.3,21.24,2017-09-29,2017-10-19,22.98,50.25,False,47.36346516007535,43.99999999999999,112.20338983050846,2017
300709,精研科技,非科创板,38.7,49.74,55.73,2017-09-29,2017-10-19,22.65,50.26,True,-10.748250493450563,44.00516795865632,28.527131782945723,2017
603829,洛凯股份,非科创板,7.23,16.57,10.41,2017-09-28,2017-10-17,22.99,30.55,False,59.173871277617685,43.983402489626556,129.18395573997233,2017
300708,聚灿光电,非科创板,2.82,8.08,4.06,2017-09-28,2017-10-16,22.93,50.26,False,99.01477832512317,43.97163120567376,186.52482269503548,2017
002905,金逸影视,非科创板,20.98,7.05,30.21,2017-09-28,2017-10-16,20.63,39.52,True,-76.66335650446871,43.99428026692087,-66.39656816015254,2017
603499,翔港科技,非科创板,9.24,13.95,13.31,2017-09-27,2017-10-16,22.97,42.19,False,4.808414725770094,44.047619047619044,50.97402597402596,2017
002906,华阳集团,非科创板,13.69,25.45,19.71,2017-09-27,2017-10-13,22.98,49.86,False,29.122272957889383,43.97370343316291,85.90211833455076,2017
603110,东方材料,非科创板,13.04,21.39,18.78,2017-09-26,2017-10-13,22.98,44.3,False,13.897763578274747,44.01840490797548,64.03374233128835,2017
002903,宇环数控,非科创板,12.78,42.4,18.4,2017-09-26,2017-10-13,16.44,41.64,False,130.43478260869566,43.974960876369316,231.76838810641627,2017
603103,横店影视,非科创板,15.45,15.07,22.25,2017-09-22,2017-10-12,22.98,39.36,True,-32.26966292134832,44.012944983818784,-2.459546925566336,2017
300707,威唐工业,非科创板,15.09,11.43,21.73,2017-09-22,2017-10-10,22.99,62.13,True,-47.39990796134377,44.002650762094106,-24.254473161033797,2017
300705,九典制药,非科创板,10.37,10.45,14.93,2017-09-21,2017-10-10,22.97,38.47,True,-30.006697923643678,43.97299903567986,0.7714561234329897,2017
601086,国芳集团,非科创板,3.16,6.84,4.55,2017-09-20,2017-09-29,22.92,40.24,False,50.32967032967033,43.987341772151886,116.45569620253164,2017
002902,铭普光磁,非科创板,14.13,27.75,20.35,2017-09-20,2017-09-29,22.9,49.42,False,36.36363636363635,44.01981599433829,96.39065817409764,2017
603378,*ST亚士,非科创板,12.94,5.15,18.63,2017-09-19,2017-09-28,22.98,43.85,True,-72.35641438539989,43.97217928902628,-60.200927357032455,2017
603367,辰欣药业,非科创板,11.66,13.76,16.79,2017-09-19,2017-09-29,22.98,38.42,True,-18.04645622394282,43.99656946826758,18.01029159519725,2017
603136,天目湖,非科创板,19.68,8.67,28.34,2017-09-15,2017-09-27,22.99,29.41,True,-69.40719830628088,44.004065040650396,-55.94512195121951,2017
300706,阿石创,非科创板,9.97,77.13,14.36,2017-09-15,2017-09-26,22.98,37.78,False,437.116991643454,44.0320962888666,673.6208625877632,2017
603363,傲农生物,非科创板,4.79,2.93,6.9,2017-09-14,2017-09-26,22.95,27.52,True,-57.53623188405796,44.05010438413362,-38.83089770354906,2017
300654,世纪天鸿,非科创板,7.71,9.65,11.1,2017-09-14,2017-09-26,22.98,27.05,True,-13.063063063063051,43.96887159533074,25.1621271076524,2017
002901,大博医疗,非科创板,11.56,43.56,16.65,2017-09-13,2017-09-22,22.98,60.7,False,161.62162162162167,44.031141868512094,276.8166089965398,2017
002900,哈三联,非科创板,18.07,9.71,26.02,2017-09-12,2017-09-22,22.98,38.14,True,-62.682551883166795,43.99557277255119,-46.2645268400664,2017
603055,台华新材,非科创板,9.21,8.14,13.26,2017-09-11,2017-09-21,22.97,33.06,True,-38.61236802413273,43.97394136807815,-11.617806731813252,2017
603106,恒银科技,非科创板,10.75,7.11,15.48,2017-09-08,2017-09-20,22.99,48.12,True,-54.06976744186047,43.99999999999999,-33.86046511627907,2017
300703,创源股份,非科创板,19.83,13.11,28.56,2017-09-08,2017-09-19,22.98,46.85,True,-54.09663865546219,44.02420574886536,-33.88804841149773,2017
603533,掌阅科技,非科创板,4.05,20.6,5.83,2017-09-07,2017-09-21,22.96,53.28,False,253.3447684391081,43.95061728395062,408.64197530864203,2017
300702,天宇股份,非科创板,22.41,21.4,32.27,2017-09-07,2017-09-19,22.99,38.01,True,-33.68453672141308,43.99821508255244,-4.50691655510933,2017
603813,原尚股份,非科创板,10.17,35.7,14.64,2017-09-06,2017-09-18,22.99,18.63,False,143.85245901639348,43.952802359882014,251.03244837758118,2017
603321,梅轮电梯,非科创板,6.07,5.86,8.74,2017-09-06,2017-09-15,22.99,39.76,True,-32.95194508009153,43.98682042833608,-3.4596375617792385,2017
002893,京能热力,非科创板,8.56,9.49,12.33,2017-09-06,2017-09-15,22.97,18.5,True,-23.033252230332522,44.04205607476634,10.864485981308402,2017
002899,英派斯,非科创板,16.05,23.06,23.11,2017-09-05,2017-09-15,22.99,46.41,True,-0.2163565556036362,43.987538940809955,43.676012461059166,2017
300701,森霸传感,非科创板,13.14,9.36,18.92,2017-09-04,2017-09-15,22.98,47.46,True,-50.52854122621565,43.98782343987824,-28.767123287671236,2017
603648,畅联股份,非科创板,7.37,8.98,10.61,2017-09-01,2017-09-13,22.96,31.9,True,-15.362865221489152,43.96200814111262,21.845318860244234,2017
603386,骏亚科技,非科创板,6.23,18.95,8.97,2017-08-31,2017-09-12,22.99,47.32,False,111.25975473801559,43.98073836276084,204.17335473515243,2017
300700,岱勒新材,非科创板,10.49,20.33,15.11,2017-08-31,2017-09-12,22.98,36.13,False,34.5466578424884,44.04194470924689,93.80362249761676,2017
603277,银都股份,非科创板,12.37,10.35,17.81,2017-08-30,2017-09-11,22.99,39.55,True,-41.886580572711964,43.97736459175425,-16.32983023443816,2017
002898,赛隆退,非科创板,8.31,0.37,11.97,2017-08-30,2017-09-12,22.98,37.49,True,-96.90893901420216,44.04332129963899,-95.54753309265945,2017
603882,金域医学,非科创板,6.93,23.42,9.98,2017-08-29,2017-09-08,22.97,54.56,False,134.66933867735472,44.01154401154401,237.950937950938,2017
002897,意华股份,非科创板,20.68,79.4,29.78,2017-08-29,2017-09-07,22.99,47.09,False,166.62189388851579,44.00386847195359,283.9458413926499,2017
300695,兆丰股份,非科创板,62.67,60.37,90.24,2017-08-28,2017-09-08,22.99,19.35,True,-33.100620567375884,43.992340832934396,-3.670017552257865,2017
603725,天安新材,非科创板,9.64,12.69,13.88,2017-08-25,2017-09-06,22.99,36.78,True,-8.5734870317003,43.983402489626556,31.63900414937757,2017
603527,众源新材,非科创板,13.27,11.63,19.11,2017-08-24,2017-09-07,22.97,93.4,True,-39.141810570382,44.00904295403165,-12.358703843255459,2017
603183,建研院,非科创板,13.56,3.68,19.53,2017-08-24,2017-09-05,22.98,55.89,True,-81.15719406041987,44.02654867256637,-72.86135693215338,2017
300697,电工合金,非科创板,7.63,14.76,10.99,2017-08-24,2017-09-07,22.97,94.15,False,34.30391264786168,44.03669724770643,93.44692005242463,2017
603500,祥和实业,非科创板,13.17,11.44,18.96,2017-08-23,2017-09-04,22.98,47.25,True,-39.662447257383974,43.96355353075172,-13.135914958238427,2017
300699,光威复材,非科创板,11.26,28.4,16.21,2017-08-23,2017-09-01,22.99,29.96,False,75.20049352251694,43.96092362344584,152.22024866785077,2017
603359,*ST东珠,非科创板,18.18,2.28,26.18,2017-08-22,2017-09-01,22.34,17.09,True,-91.29106187929717,44.00440044004401,-87.45874587458746,2017
